age_recoded,race_recoded,male,education_recoded,STATEFIP,mrp_subgroup_estimate,mrp_subgroup_estimate_se
1,1,False,1,1,0.28586749783886367,0.29830184169763063
1,1,False,1,2,0.27275911686616305,0.27751609643524155
1,1,False,1,4,0.307611276428118,0.31740248580825536
1,1,False,1,5,0.3167863341044876,0.3105409365526364
1,1,False,1,6,0.37101184116641134,0.36074068147481475
1,1,False,1,8,0.3376652691516183,0.3413454850827583
1,1,False,1,9,0.3655755178051209,0.35917335659968586
1,1,False,1,10,0.356847263751171,0.3457209158704998
1,1,False,1,11,0.4151691939880599,0.39844681294896905
1,1,False,1,12,0.3193616825294058,0.32641304889580597
1,1,False,1,13,0.31613431438378636,0.32524885706601503
1,1,False,1,15,0.3724750402260738,0.3597122673397708
1,1,False,1,16,0.2698428915446845,0.2765700587990403
1,1,False,1,17,0.36186148687524744,0.3565067086999229
1,1,False,1,18,0.3155002328129162,0.3228087270554196
1,1,False,1,19,0.3133586020706207,0.324035821354259
1,1,False,1,20,0.28729942974670714,0.2930170214083082
1,1,False,1,21,0.30543275237056583,0.3192050001031336
1,1,False,1,22,0.3088027422899067,0.3180429878569598
1,1,False,1,23,0.3377245304269197,0.3432366629631945
1,1,False,1,24,0.3765939110632824,0.37063574522222603
1,1,False,1,25,0.38413674035063233,0.3737584858253379
1,1,False,1,26,0.3359283194208358,0.3388783836563695
1,1,False,1,27,0.35144306847025436,0.3479686171333229
1,1,False,1,28,0.3226319922556664,0.3179676438389477
1,1,False,1,29,0.3256996912293739,0.318928194268829
1,1,False,1,30,0.2855571509981771,0.30097357874397734
1,1,False,1,31,0.2871363347630573,0.2963963708536208
1,1,False,1,32,0.324146689825216,0.3282146705756787
1,1,False,1,33,0.319022300253831,0.32842171331236986
1,1,False,1,34,0.35870360975247195,0.35239509183990525
1,1,False,1,35,0.35719377213319253,0.35161155988041654
1,1,False,1,36,0.3733015540360466,0.3632725169343671
1,1,False,1,37,0.3240618129153434,0.3324313826293727
1,1,False,1,38,0.2578315904722719,0.2615124887191425
1,1,False,1,39,0.31191786125854093,0.32148706878840927
1,1,False,1,40,0.28696437520871915,0.2959978385476777
1,1,False,1,41,0.35476858215566165,0.35270710136277456
1,1,False,1,42,0.32613503147004913,0.3371057117357473
1,1,False,1,44,0.371483698325954,0.35612543081014314
1,1,False,1,45,0.29322168425632306,0.3037064979683907
1,1,False,1,46,0.28372494328736947,0.2947890417462762
1,1,False,1,47,0.2939678080997322,0.2988355289140377
1,1,False,1,48,0.3176978593256373,0.3160822843307775
1,1,False,1,49,0.2617887894542663,0.26671478213889377
1,1,False,1,50,0.36966350007826204,0.3624840505057306
1,1,False,1,51,0.3344604589000864,0.3383176212155779
1,1,False,1,53,0.3613887420047998,0.35451954057409535
1,1,False,1,54,0.3052782340306448,0.3167115314408498
1,1,False,1,55,0.3196333898699949,0.32874334078098816
1,1,False,1,56,0.25592672561187607,0.25670048261737394
1,1,False,3,1,0.32399591492598384,0.3124489670787671
1,1,False,3,2,0.31313293055594105,0.2930627442704779
1,1,False,3,4,0.34444419232078555,0.33070944743401276
1,1,False,3,5,0.3561401348804471,0.3240283655723771
1,1,False,3,6,0.4042672576855544,0.3705272276928811
1,1,False,3,8,0.37255273487274637,0.35262648022370974
1,1,False,3,9,0.3987629336464867,0.36916518720286196
1,1,False,3,10,0.3924428989342835,0.3566475561275802
1,1,False,3,11,0.4418530212855038,0.4057012280584075
1,1,False,3,12,0.3556342675786052,0.3388254941544814
1,1,False,3,13,0.3522921664451169,0.3378223987169242
1,1,False,3,15,0.406067131235699,0.3696318421333973
1,1,False,3,16,0.30999247067601127,0.2921459446951814
1,1,False,3,17,0.39538706062063905,0.3666631029208537
1,1,False,3,18,0.3521700993961731,0.3350968752979946
1,1,False,3,19,0.34947017521640855,0.3366533367680617
1,1,False,3,20,0.32665523755338266,0.3076510959732713
1,1,False,3,21,0.3416617742883727,0.3321278002613281
1,1,False,3,22,0.34567582458663837,0.33100789662315144
1,1,False,3,23,0.3721928266632075,0.3542236833827364
1,1,False,3,24,0.4078931486995588,0.3798146917351319
1,1,False,3,25,0.41519436678984767,0.382694717500369
1,1,False,3,26,0.3711917613159363,0.3501856002913679
1,1,False,3,27,0.3860646542761107,0.358732162198745
1,1,False,3,28,0.36109641763407174,0.3307439547913475
1,1,False,3,29,0.36429962681307804,0.3314327631747679
1,1,False,3,30,0.32310949627705265,0.3149854260029255
1,1,False,3,31,0.3258314821279347,0.3105516165665897
1,1,False,3,32,0.36056625863319114,0.34018343255705596
1,1,False,3,33,0.35481631988516504,0.3407138068680532
1,1,False,3,34,0.39290435979960137,0.36297842591781343
1,1,False,3,35,0.391459726163563,0.36219697366128484
1,1,False,3,36,0.40613660186888545,0.3728537726739576
1,1,False,3,37,0.3595206325296024,0.3443310406140471
1,1,False,3,38,0.29899717055157005,0.2778686443151175
1,1,False,3,39,0.34843326346162207,0.3341272668280749
1,1,False,3,40,0.3257128851783263,0.31030073927499313
1,1,False,3,41,0.3885968914160256,0.36313044548845147
1,1,False,3,42,0.36081416139551975,0.3483861028166992
1,1,False,3,44,0.4058449208121249,0.3662882550801973
1,1,False,3,45,0.33119130543738223,0.3176455022926989
1,1,False,3,46,0.32229379852593165,0.30899511532646745
1,1,False,3,47,0.3330470747208445,0.31286037490571084
1,1,False,3,48,0.3560557036542976,0.32870208388275535
1,1,False,3,49,0.30260537074360394,0.28273983150468135
1,1,False,3,50,0.40238480111885483,0.3723113750101325
1,1,False,3,51,0.3696939184947299,0.349817695702247
1,1,False,3,53,0.39535398298742624,0.3647095346502007
1,1,False,3,54,0.3420054551590415,0.329845644191192
1,1,False,3,55,0.35543764067438,0.3408637800540353
1,1,False,3,56,0.2976699419110367,0.27337306773481945
1,1,True,1,1,0.2776702267691997,0.2950791821543632
1,1,True,1,2,0.26413701052094235,0.27395891508461706
1,1,True,1,4,0.2995985867036707,0.3143655140205378
1,1,True,1,5,0.3082052314396634,0.30743149307365114
1,1,True,1,6,0.36361939238490026,0.3585486245518855
1,1,True,1,8,0.3299959894218968,0.33879734959998564
1,1,True,1,9,0.35820366728916503,0.35694697119780433
1,1,True,1,10,0.3489894463229375,0.3432186800961796
1,1,True,1,11,0.409093007905834,0.3968685925111764
1,1,True,1,12,0.31145895998074846,0.32359974818959303
1,1,True,1,13,0.30825473699646183,0.32239159459595523
1,1,True,1,15,0.36500958655183935,0.3574889561643799
1,1,True,1,16,0.26126364360269516,0.273017109296915
1,1,True,1,17,0.35442470611585464,0.3542173836472439
1,1,True,1,18,0.3075239981266416,0.3200081096820483
1,1,True,1,19,0.3055042199194965,0.32117410952378145
1,1,True,1,20,0.27884494137645693,0.2896935471275624
1,1,True,1,21,0.29757136933331424,0.3162767794530937
1,1,True,1,22,0.3007998429047816,0.3151007894282267
1,1,True,1,23,0.3301622445418353,0.34077807006009686
1,1,True,1,24,0.36961429829266385,0.36860979918329606
1,1,True,1,25,0.37718148445956845,0.37178136364205133
1,1,True,1,26,0.3281834916525483,0.33631597901840377
1,1,True,1,27,0.34377935701492784,0.34552835644620183
1,1,True,1,28,0.31423525976865674,0.31503817412003715
1,1,True,1,29,0.31727226700464484,0.3160488813272315
1,1,True,1,30,0.27747679795723174,0.2977754087110278
1,1,True,1,31,0.2788277479068439,0.29316773728467377
1,1,True,1,32,0.31620213295277055,0.32549702435214234
1,1,True,1,33,0.3112159795637255,0.32564083802824384
1,1,True,1,34,0.35111572328564833,0.34998999316939855
1,1,True,1,35,0.34959333421933897,0.34920056514043907
1,1,True,1,36,0.36598985735844664,0.36112593471575416
1,1,True,1,37,0.31631931288398485,0.32974063292051975
1,1,True,1,38,0.24909514576574124,0.2578127647909084
1,1,True,1,39,0.30397374884574907,0.31861854263107176
1,1,True,1,40,0.2786357652970739,0.29273611515817755
1,1,True,1,41,0.3472807131552015,0.35035686952290124
1,1,True,1,42,0.3185704806514481,0.3345969103315698
1,1,True,1,44,0.3638476601746126,0.35381853395183316
1,1,True,1,45,0.2850288800953008,0.3005340979434649
1,1,True,1,46,0.2754389991380359,0.2915490203962937
1,1,True,1,47,0.2855596782545605,0.29562041996549016
1,1,True,1,48,0.30936295656188156,0.3131873400973163
1,1,True,1,49,0.2531169421044464,0.2630840100556732
1,1,True,1,50,0.36237187224055545,0.3602887370474939
1,1,True,1,51,0.3267080842831025,0.3357147506043444
1,1,True,1,53,0.35385602689328044,0.3522162746135807
1,1,True,1,54,0.2973017959858589,0.3137074161262179
1,1,True,1,55,0.311819537490899,0.32600057756931217
1,1,True,1,56,0.2470830906100575,0.2529273119913461
1,1,True,3,1,0.3153341878821149,0.30941914357017763
1,1,True,3,2,0.3039310479742982,0.28970522803622245
1,1,True,3,4,0.3361110057996944,0.3278806476342259
1,1,True,3,5,0.3472286341468102,0.32115286784844116
1,1,True,3,6,0.39681983079643196,0.368510127279111
1,1,True,3,8,0.36469487697623065,0.3502545109541544
1,1,True,3,9,0.39131768144737494,0.36711746437235226
1,1,True,3,10,0.3844728966543458,0.35436826752323514
1,1,True,3,11,0.43588219006528783,0.4042497376505757
1,1,True,3,12,0.3474549083647966,0.3362134814679144
1,1,True,3,13,0.34412921060755974,0.33515697249618526
1,1,True,3,15,0.3985540237085098,0.3676011901923301
1,1,True,3,16,0.3008205488472068,0.2887744333051579
1,1,True,3,17,0.3878632610793093,0.3645573858604483
1,1,True,3,18,0.34388106103228294,0.33248907455096044
1,1,True,3,19,0.34131901761227046,0.33398747352475355
1,1,True,3,20,0.317722003869717,0.3045288000528598
1,1,True,3,21,0.3334660720487056,0.3293927267276217
1,1,True,3,22,0.3373421565071294,0.32827298703326246
1,1,True,3,23,0.36443357764199014,0.3519357418542701
1,1,True,3,24,0.40088679720711223,0.3779426600632341
1,1,True,3,25,0.40824071396474454,0.38086729313679046
1,1,True,3,26,0.3632391597615878,0.34780952330352083
1,1,True,3,27,0.37826648760110543,0.35647876586912114
1,1,True,3,28,0.35239892141291096,0.3280358522629651
1,1,True,3,29,0.3555778666261566,0.32877715112458294
1,1,True,3,30,0.3145809453266053,0.31197399211929044
1,1,True,3,31,0.3170476229945469,0.30752777614950516
1,1,True,3,32,0.3523499498872789,0.33766144338983123
1,1,True,3,33,0.3467401599488089,0.33812274169471934
1,1,True,3,34,0.38522364116127056,0.36077031592233993
1,1,True,3,35,0.3837584766009461,0.35997644836394505
1,1,True,3,36,0.39877905515609585,0.37088500867997903
1,1,True,3,37,0.3515281770050847,0.34182748430371473
1,1,True,3,38,0.2895612730330217,0.27433968782162077
1,1,True,3,39,0.3401720410232646,0.3314538597327963
1,1,True,3,40,0.31691260795481907,0.30723608357800186
1,1,True,3,41,0.38099303826487574,0.3609584180608305
1,1,True,3,42,0.35299636864895295,0.3460479025517944
1,1,True,3,44,0.39815730626112544,0.36419121030043855
1,1,True,3,45,0.3225786704311419,0.3146657263780325
1,1,True,3,46,0.3135172989194403,0.305950981344111
1,1,True,3,47,0.32419419961021295,0.30985866367863724
1,1,True,3,48,0.347388392662705,0.32602084811700544
1,1,True,3,49,0.29326796373905334,0.27929420454136855
1,1,True,3,50,0.395042012921241,0.37029294033563004
1,1,True,3,51,0.3617349352100696,0.3473975458687609
1,1,True,3,53,0.38772564147635336,0.3625875957254802
1,1,True,3,54,0.333690609510717,0.32704789491104475
1,1,True,3,55,0.34734822774047003,0.3383100484733989
1,1,True,3,56,0.28809989896096827,0.26976742395593595
1,2,False,1,1,0.5279712699346304,0.36247028761213584
1,2,False,1,2,0.5338848868976132,0.3466586947007939
1,2,False,1,4,0.5340134354455645,0.37631969019178546
1,2,False,1,5,0.5567479168879976,0.3669357570974028
1,2,False,1,6,0.5627024630996557,0.3998781647640104
1,2,False,1,8,0.5454553325495609,0.38986155955879165
1,2,False,1,9,0.5579049742406519,0.39967952930934675
1,2,False,1,10,0.5648590316771646,0.3892999848361703
1,2,False,1,11,0.5629277612409277,0.42534085917386144
1,2,False,1,12,0.5398626689515031,0.38072225995706227
1,2,False,1,13,0.5364800294939421,0.3808384551282726
1,2,False,1,15,0.5657061744444294,0.3988450636566726
1,2,False,1,16,0.5304554344943612,0.34680185347350745
1,2,False,1,17,0.5568093099554269,0.39818234648670275
1,2,False,1,18,0.5405424542838746,0.37681731330828483
1,2,False,1,19,0.5343242086326411,0.38012474123848106
1,2,False,1,20,0.5365467884485958,0.35772719533619973
1,2,False,1,21,0.5294149804222578,0.3773021241844744
1,2,False,1,22,0.5359872843699575,0.3754149647055015
1,2,False,1,23,0.5433200202357121,0.39125764658473516
1,2,False,1,24,0.555955908639556,0.4078301001372645
1,2,False,1,25,0.5607913089192998,0.4093019203217519
1,2,False,1,26,0.5468635307148012,0.3875481532540561
1,2,False,1,27,0.5550514781434772,0.39233016826565625
1,2,False,1,28,0.5561311077947328,0.37146467833933383
1,2,False,1,29,0.5596333956440139,0.37098998034579156
1,2,False,1,30,0.5239480447393524,0.36500177337595
1,2,False,1,31,0.5328852006870779,0.35979560564244717
1,2,False,1,32,0.545204008444662,0.3802560916903296
1,2,False,1,33,0.536601314884331,0.38272325321231243
1,2,False,1,34,0.5579995982800942,0.39535993078728804
1,2,False,1,35,0.5572940498285586,0.39479050952669364
1,2,False,1,36,0.5622478426637219,0.4015869007044872
1,2,False,1,37,0.5386989687996052,0.38483386570136124
1,2,False,1,38,0.530570297732009,0.3344822015311335
1,2,False,1,39,0.5362711004265854,0.3774442442362664
1,2,False,1,40,0.5326122936289847,0.3601797340586462
1,2,False,1,41,0.5530413489540684,0.3959551329839528
1,2,False,1,42,0.5363464646760729,0.38751326945686126
1,2,False,1,44,0.5693140923233552,0.3956523300609056
1,2,False,1,45,0.5314782185709488,0.36646296913665216
1,2,False,1,46,0.529917520128265,0.35895554103807337
1,2,False,1,47,0.539860837286619,0.3606424702086523
1,2,False,1,48,0.5525925423366449,0.3700255969126253
1,2,False,1,49,0.5307625394991629,0.3379943678524641
1,2,False,1,50,0.5583049711396288,0.4020914294795232
1,2,False,1,51,0.5451024070232422,0.3879758739473861
1,2,False,1,53,0.5592755807342114,0.395945520247714
1,2,False,1,54,0.5323073144308967,0.37532903924281896
1,2,False,1,55,0.537606764912442,0.38234912499359536
1,2,False,1,56,0.533163579109393,0.33052219468935085
1,2,False,3,1,0.5648119154070639,0.3661509982310993
1,2,False,3,2,NA,NA
1,2,False,3,4,0.5674708291564803,0.379440867915564
1,2,False,3,5,0.5916654787494589,0.3689334720047839
1,2,False,3,6,0.589529527254756,0.40094070484014754
1,2,False,3,8,0.5753595009061065,0.3920736421581449
1,2,False,3,9,0.5849685689079137,0.4009366971267098
1,2,False,3,10,0.5941670218110047,0.3904286410781654
1,2,False,3,11,0.5832615726128014,0.42571936180537023
1,2,False,3,12,0.5721469515569467,0.3834027324572852
1,2,False,3,13,0.5688126519527659,0.38378761002940026
1,2,False,3,15,0.5926536458834638,0.3997868186347483
1,2,False,3,16,0.5707546146761249,0.3505378702776093
1,2,False,3,17,0.5842839590192804,0.3996226694497226
1,2,False,3,18,0.5737196415923312,0.3794987629549577
1,2,False,3,19,0.566883857757008,0.38316965008150844
1,2,False,3,20,0.5742376698623142,0.3609488856157568
1,2,False,3,21,0.5627700454364993,0.3806118461788834
1,2,False,3,22,0.569614015964657,0.3784119780031182
1,2,False,3,23,0.5729591077328821,0.39357648150016794
1,2,False,3,24,0.5810587438517429,0.40901411141504934
1,2,False,3,25,0.5853307857598051,0.41025455653611886
1,2,False,3,26,0.5772875087000275,0.38972228126454184
1,2,False,3,27,0.5840362900553555,0.3938531847447838
1,2,False,3,28,0.5900143054064915,0.37342053136811715
1,2,False,3,29,0.5935026639234178,0.37272567813852375
1,2,False,3,30,NA,NA
1,2,False,3,31,0.5702140520273578,0.363218316310736
1,2,False,3,32,0.5774195619065761,0.3826549692427425
1,2,False,3,33,0.5684624078147836,0.3855652405960182
1,2,False,3,34,0.5861234915080924,0.396698116161769
1,2,False,3,35,0.5855803260348798,0.39620413261428117
1,2,False,3,36,0.5886764999519757,0.40264677855157727
1,2,False,3,37,0.5700121159859738,0.3874975157092697
1,2,False,3,38,0.5735580318501924,0.3380032062935567
1,2,False,3,39,0.5694046504761368,0.38042557579956787
1,2,False,3,40,0.5698516390748323,0.36366516352959305
1,2,False,3,41,0.5811945588457088,0.39756846284198877
1,2,False,3,42,0.5670775092166962,0.3902645484235528
1,2,False,3,44,NA,NA
1,2,False,3,45,0.5673060724134996,0.36996431186253387
1,2,False,3,46,NA,NA
1,2,False,3,47,0.5767975484098181,0.36365969077333443
1,2,False,3,48,0.5869607363758412,0.37218699639631864
1,2,False,3,49,0.5729926274722499,0.34143743696705475
1,2,False,3,50,0.5847451394414886,0.4033005520813737
1,2,False,3,51,0.5754730805454812,0.3902700893401401
1,2,False,3,53,0.5872155214299156,0.3972222409547481
1,2,False,3,54,0.5660597689869953,0.3785451561741172
1,2,False,3,55,0.5695254994538564,0.3851884354025208
1,2,False,3,56,NA,NA
1,2,True,1,1,0.5194662448560925,0.36131010471244984
1,2,True,1,2,0.5246096891294517,0.34553758056192596
1,2,True,1,4,0.5262480199576799,0.3753097648370936
1,2,True,1,5,0.5486487595119518,0.36612900151509914
1,2,True,1,6,0.5564680158562513,0.39938035346977785
1,2,True,1,8,0.5385132896917239,0.389084922416974
1,2,True,1,9,0.5515975868883414,0.39913650088004293
1,2,True,1,10,0.558043127610663,0.3887865656089801
1,2,True,1,11,0.5581777763323671,0.42506244113699665
1,2,True,1,12,0.5323731190258024,0.37981905535472066
1,2,True,1,13,0.5289808333678112,0.3798806642372758
1,2,True,1,15,0.5594305348358634,0.39837824233037866
1,2,True,1,16,0.521173828398337,0.34558012024285345
1,2,True,1,17,0.5504132925718406,0.3975995663033636
