STATEFIP,age_recoded,race_recoded,male,education_recoded,PERWT,prop
12,1,3,False,3,748.0,2.9530605770514875e-06
12,1,3,True,1,69546.0,0.0002745635707107256
12,1,3,True,3,613.0,2.420088414080965e-06
12,1,4,False,1,631171.0,0.0024918264672167973
12,1,4,False,3,11732.0,4.631725493311237e-05
12,1,4,True,1,678426.0,0.00267838646396622
12,1,4,True,3,15917.0,6.283939198519857e-05
12,1,9,False,1,72845.0,0.000287587831196946
12,1,9,False,3,766.0,3.024123532114224e-06
12,1,9,True,1,69055.0,0.00027262513121429206
12,1,9,True,3,590.0,2.3292857492785796e-06
12,2,1,False,1,1281514.0,0.0050593428774593045
12,2,1,False,3,8501.0,3.35614544993512e-05
12,2,1,True,1,1279480.0,0.005051312763537216
12,2,1,True,3,11953.0,4.718975010360485e-05
12,2,2,False,1,427946.0,0.0016895059648487645
12,2,2,False,3,7133.0,2.8160669914583237e-05
12,2,2,True,1,382163.0,0.0015087573386466948
12,2,2,True,3,8030.0,3.170197384187626e-05
12,2,3,False,1,96962.0,0.0003828003471551689
12,2,3,False,3,3270.0,1.2909770169730433e-05
12,2,3,True,1,78652.0,0.0003105135300885743
12,2,3,True,3,2295.0,9.060526770498882e-06
12,2,4,False,1,773503.0,0.003053744940549541
12,2,4,False,3,25794.0,0.00010183321460490116
12,2,4,True,1,767950.0,0.003031822018912687
12,2,4,True,3,34223.0,0.0001351104172840014
12,2,9,False,1,59922.0,0.00023656857740384925
12,2,9,False,3,1204.0,4.7533221053074746e-06
12,2,9,True,1,53330.0,0.00021054374408309602
12,2,9,True,3,1187.0,4.686207092192668e-06
12,3,1,False,1,2608753.0,0.010299205400487699
12,3,1,False,3,20675.0,8.162369977344854e-05
12,3,1,True,1,2303174.0,0.00909279724798126
12,3,1,True,3,18714.0,7.388178561355821e-05
12,3,2,False,1,393084.0,0.001551872812660036
12,3,2,False,3,20531.0,8.105519613294665e-05
12,3,2,True,1,309352.0,0.0012213037374759783
12,3,2,True,3,16288.0,6.430407844788052e-05
12,3,3,False,1,83074.0,0.0003279713293823199
12,3,3,False,3,7822.0,3.088080191670686e-05
12,3,3,True,1,61884.0,0.0002443144395056875
12,3,3,True,3,3624.0,1.4307341619297582e-05
12,3,4,False,1,640018.0,0.002526753909630132
12,3,4,False,3,52821.0,0.00020853424163159976
12,3,4,True,1,505582.0,0.0019960083859182423
12,3,4,True,3,39924.0,0.0001576176343291492
12,3,9,False,1,53166.0,0.00020989628160363554
12,3,9,False,3,1863.0,7.35501584899321e-06
12,3,9,True,1,45280.0,0.00017876281140226117
12,3,9,True,3,1325.0,5.23102308100698e-06
13,1,1,False,1,570988.0,0.0022542274769645383
13,1,1,False,3,3449.0,1.3616451778409867e-05
13,1,1,True,1,587604.0,0.00231982648037134
13,1,1,True,3,4611.0,1.820396032190429e-05
13,1,2,False,1,438724.0,0.0017320568831635519
13,1,2,False,3,3310.0,1.3067687847647625e-05
13,1,2,True,1,408171.0,0.0016114354128284529
13,1,2,True,3,4296.0,1.6960358608306404e-05
13,1,3,False,1,55339.0,0.00021847515945648698
13,1,3,False,3,867.0,3.4228656688551334e-06
13,1,3,True,1,54458.0,0.00021499702260036085
13,1,3,True,3,565.0,2.230587200580335e-06
13,1,4,False,1,122796.0,0.00048479147943798724
13,1,4,False,3,2723.0,1.0750245924212835e-05
13,1,4,True,1,135527.0,0.0005350527283770815
13,1,4,True,3,7485.0,2.9550345480254525e-05
13,1,9,False,1,38688.0,0.00015273797808150794
13,1,9,False,3,334.0,1.3186126106085518e-06
13,1,9,True,1,37974.0,0.00014991914753068609
13,1,9,True,3,197.0,7.777445637421698e-07
13,2,1,False,1,715317.0,0.002824029990367298
13,2,1,False,3,4935.0,1.9483093513033545e-05
13,2,1,True,1,705380.0,0.00278479929123072
13,2,1,True,3,6127.0,2.4189040314965862e-05
13,2,2,False,1,477733.0,0.0018860621506103454
13,2,2,False,3,3857.0,1.5227212093165223e-05
13,2,2,True,1,393433.0,0.0015532506443998635
13,2,2,True,3,3956.0,1.5618058346010273e-05
13,2,3,False,1,70748.0,0.00027930899693213724
13,2,3,False,3,2904.0,1.1464823416788129e-05
13,2,3,True,1,63430.0,0.000250417957757187
13,2,3,True,3,2779.0,1.0971330673296903e-05
13,2,4,False,1,117519.0,0.0004639581897787617
13,2,4,False,3,11073.0,4.371556118942663e-05
13,2,4,True,1,132819.0,0.0005243617015820876
13,2,4,True,3,16152.0,6.376715834296206e-05
13,2,9,False,1,32890.0,0.00012984781066741099
13,2,9,False,3,315.0,1.2436017135978858e-06
13,2,9,True,1,26236.0,0.00010357820494588614
13,2,9,True,3,813.0,3.2096768036669243e-06
13,3,1,False,1,952848.0,0.0037617885892010103
13,3,1,False,3,9183.0,3.625395090783932e-05
13,3,1,True,1,825031.0,0.0032571744932424675
13,3,1,True,3,9705.0,3.831477660465867e-05
13,3,2,False,1,403378.0,0.0015925129270720254
13,3,2,False,3,10452.0,4.126388923976223e-05
13,3,2,True,1,297209.0,0.0011733638784022667
13,3,2,True,3,7416.0,2.927793748584737e-05
13,3,3,False,1,41524.0,0.00016393434144583685
13,3,3,False,3,5127.0,2.0241098367036066e-05
13,3,3,True,1,34661.0,0.00013683961585719468
13,3,3,True,3,3088.0,1.219124473520721e-05
13,3,4,False,1,46084.0,0.00018193695672839673
13,3,4,False,3,7020.0,2.7714552474467168e-05
13,3,4,True,1,42872.0,0.00016925616719164622
13,3,4,True,3,6520.0,2.5740581500502272e-05
13,3,9,False,1,23240.0,9.175017086988846e-05
13,3,9,False,3,784.0,3.0951864871769602e-06
13,3,9,True,1,18400.0,7.264213184190825e-05
13,3,9,True,3,526.0,2.076617464611073e-06
15,1,1,False,1,30819.0,0.00012167162289324838
15,1,1,False,3,69.0,2.7240799440715594e-07
15,1,1,True,1,41980.0,0.00016573460297409284
15,1,1,True,3,135.0,5.329721629705225e-07
15,1,2,False,1,3446.0,1.3604607952566077e-05
15,1,2,False,3,49.0,1.9344915544856002e-07
15,1,2,True,1,6615.0,2.61156359855556e-05
15,1,2,True,3,12.0,4.7375303375157556e-08
15,1,3,False,1,60272.0,0.00023795035708562467
15,1,3,False,3,399.0,1.5752288372239886e-06
15,1,3,True,1,61693.0,0.00024356038259363291
15,1,3,True,3,515.0,2.033190103183845e-06
15,1,4,False,1,20176.0,7.965367674143156e-05
15,1,4,False,3,49.0,1.9344915544856002e-07
15,1,4,True,1,23173.0,9.148565875937716e-05
15,1,4,True,3,266.0,1.0501525581493257e-06
15,1,9,False,1,36368.0,0.00014357875276231082
15,1,9,False,3,69.0,2.7240799440715594e-07
15,1,9,True,1,37296.0,0.00014724244288998967
15,1,9,True,3,246.0,9.7119371919073e-07
15,2,1,False,1,33663.0,0.00013289956979316072
15,2,1,False,3,117.0,4.6190920790778614e-07
15,2,1,True,1,41848.0,0.00016521347463696612
15,2,1,True,3,214.0,8.448595768569763e-07
15,2,2,False,1,2617.0,1.0331764077732276e-05
15,2,2,False,3,116.0,4.5796126595985635e-07
15,2,2,True,1,4217.0,1.664847119441995e-05
15,2,2,True,3,24.0,9.475060675031511e-08
15,2,3,False,1,88398.0,0.0003489901723130981
15,2,3,False,3,1449.0,5.720567882550275e-06
15,2,3,True,1,78530.0,0.0003100318811709269
15,2,3,True,3,1156.0,4.5638208918068445e-06
15,2,4,False,1,15956.0,6.299336172116783e-05
15,2,4,False,3,85.0,3.355750655740327e-07
15,2,4,True,1,16719.0,6.600564142743827e-05
15,2,4,True,3,167.0,6.593063053042759e-07
15,2,9,False,1,32112.0,0.0001267763118319216
15,2,9,False,3,125.0,4.934927434912245e-07
15,2,9,True,1,34258.0,0.00013524859525217896
15,2,9,True,3,222.0,8.764431124404148e-07
15,3,1,False,1,56808.0,0.00022427468617799585
15,3,1,False,3,249.0,9.830375450345192e-07
15,3,1,True,1,60526.0,0.00023895313434039883
15,3,1,True,3,461.0,1.820001237995636e-06
15,3,2,False,1,1101.0,4.346684084670706e-06
15,3,2,False,3,17.0,6.711501311480654e-08
15,3,2,True,1,2181.0,8.610461388434885e-06
15,3,3,False,1,135174.0,0.0005336591048694623
15,3,3,False,3,5788.0,2.285068799461766e-05
15,3,3,True,1,107479.0,0.00042432085262154656
15,3,3,True,3,3908.0,1.5428557132509644e-05
15,3,4,False,1,9543.0,3.7675210009094046e-05
15,3,4,False,3,139.0,5.487639307622416e-07
15,3,4,True,1,8161.0,3.2219154237055064e-05
15,3,4,True,3,156.0,6.158789438770482e-07
15,3,9,False,1,25793.0,0.00010182926666295324
15,3,9,False,3,346.0,1.3659879139837096e-06
15,3,9,True,1,24097.0,9.51335571192643e-05
15,3,9,True,3,228.0,9.001307641279935e-07
16,1,1,False,1,146275.0,0.000577485208433431
16,1,1,False,3,999.0,3.943994005981866e-06
16,1,1,True,1,152925.0,0.0006037390223871641
16,1,1,True,3,823.0,3.2491562231462223e-06
16,1,2,False,1,1734.0,6.845731337710267e-06
16,1,2,False,3,14.0,5.527118727101715e-08
16,1,2,True,1,2730.0,1.0777881517848343e-05
16,1,3,False,1,3783.0,1.493506438901842e-05
16,1,3,False,3,37.0,1.4607385207340245e-07
16,1,3,True,1,4039.0,1.5945737527688448e-05
16,1,3,True,3,50.0,1.973970973964898e-07
16,1,4,False,1,30379.0,0.00011993452843615927
16,1,4,False,3,318.0,1.2554455394416752e-06
16,1,4,True,1,32281.0,0.00012744351402112176
16,1,4,True,3,634.0,2.5029951949874906e-06
16,1,9,False,1,8856.0,3.4962973890866275e-05
16,1,9,True,1,8350.0,3.29653152652138e-05
16,1,9,True,3,27.0,1.065944325941045e-07
16,2,1,False,1,171545.0,0.0006772497014576169
16,2,1,False,3,813.0,3.2096768036669243e-06
16,2,1,True,1,173192.0,0.0006837519618458572
16,2,1,True,3,939.0,3.7071174891060785e-06
16,2,2,False,1,459.0,1.8121053540997764e-06
16,2,2,False,3,26.0,1.026464906461747e-07
16,2,2,True,1,1481.0,5.846902024884028e-06
16,2,2,True,3,102.0,4.026900786888392e-07
16,2,3,False,1,4351.0,1.7177495415442544e-05
16,2,3,False,3,59.0,2.3292857492785797e-07
16,2,3,True,1,2445.0,9.652718062688352e-06
16,2,3,True,3,92.0,3.632106592095412e-07
16,2,4,False,1,22549.0,8.902214298386897e-05
16,2,4,False,3,1838.0,7.256317300294966e-06
16,2,4,True,1,25997.0,0.0001026346468203309
16,2,4,True,3,1722.0,6.798356034335109e-06
16,2,9,False,1,8148.0,3.216783099173198e-05
16,2,9,False,3,45.0,1.7765738765684082e-07
16,2,9,True,1,7536.0,2.9751690519598942e-05
16,2,9,True,3,94.0,3.7110654310540086e-07
16,3,1,False,1,231664.0,0.0009145960234252083
16,3,1,False,3,1239.0,4.891500073485017e-06
16,3,1,True,1,213674.0,0.0008435725477819513
16,3,1,True,3,1093.0,4.315100549087267e-06
16,3,2,False,1,340.0,1.3423002622961307e-06
16,3,2,True,1,700.0,2.7635593635508575e-06
16,3,2,True,3,63.0,2.4872034271957714e-07
16,3,3,False,1,2894.0,1.142534399730883e-05
16,3,3,False,3,254.0,1.0027772547741682e-06
16,3,3,True,1,1926.0,7.603736191712788e-06
16,3,3,True,3,128.0,5.053365693350139e-07
16,3,4,False,1,11007.0,4.3454997020863263e-05
16,3,4,False,3,1910.0,7.54056912054591e-06
16,3,4,True,1,10484.0,4.1390223382095985e-05
16,3,4,True,3,1761.0,6.952325770304371e-06
16,3,9,False,1,6700.0,2.6451211051129635e-05
16,3,9,False,3,53.0,2.0924092324027919e-07
16,3,9,True,1,6435.0,2.5405006434928238e-05
16,3,9,True,3,140.0,5.527118727101715e-07
17,1,1,False,1,791231.0,0.0031237340554024404
17,1,1,False,3,3051.0,1.2045170883133807e-05
17,1,1,True,1,820051.0,0.0032375137423417775
17,1,1,True,3,3605.0,1.4232330722286915e-05
17,1,2,False,1,228092.0,0.000900493974787203
17,1,2,False,3,1508.0,5.953496457478132e-06
17,1,2,True,1,221173.0,0.0008731781644494768
17,1,2,True,3,2362.0,9.325038881010178e-06
17,1,3,False,1,92664.0,0.0003658320926629666
17,1,3,False,3,913.0,3.6044709984599037e-06
17,1,3,True,1,93639.0,0.00036968133606219816
17,1,3,True,3,368.0,1.452842636838165e-06
17,1,4,False,1,284015.0,0.0011212747323412812
17,1,4,False,3,4050.0,1.5989164889115676e-05
17,1,4,True,1,301264.0,0.001189372783001122
17,1,4,True,3,6177.0,2.438643741236235e-05
17,1,9,False,1,42414.0,0.00016744800977949438
17,1,9,False,3,337.0,1.3304564364523414e-06
17,1,9,True,1,41130.0,0.00016237885231835253
17,1,9,True,3,165.0,6.514104214084163e-07
17,2,1,False,1,983123.0,0.003881312531674585
17,2,1,False,3,5407.0,2.1346522112456407e-05
17,2,1,True,1,985338.0,0.0038900572230892495
17,2,1,True,3,5765.0,2.2759885329815274e-05
17,2,2,False,1,235454.0,0.0009295587234078622
17,2,2,False,3,2270.0,8.961828221800637e-06
17,2,2,True,1,199666.0,0.0007882697769753507
17,2,2,True,3,2324.0,9.175017086988846e-06
17,2,3,False,1,107422.0,0.0004240958199305146
17,2,3,False,3,2555.0,1.008699167696063e-05
17,2,3,True,1,98011.0,0.00038694173825854725
17,2,3,True,3,2224.0,8.780222892195866e-06
17,2,4,False,1,267998.0,0.0010580405461612895
17,2,4,False,3,14905.0,5.8844074733893615e-05
17,2,4,True,1,288713.0,0.0011398221636126553
17,2,4,True,3,18192.0,7.182095991673886e-05
17,2,9,False,1,29111.0,0.0001149285380461843
17,2,9,False,3,331.0,1.3067687847647625e-06
17,2,9,True,1,27034.0,0.00010672866262033412
17,2,9,True,3,427.0,1.685771211766023e-06
17,3,1,False,1,1434119.0,0.005661818558423131
17,3,1,False,3,12250.0,4.836228886214e-05
17,3,1,True,1,1234622.0,0.004874215983636981
17,3,1,True,3,10377.0,4.0967793593667495e-05
17,3,2,False,1,255989.0,0.0010106297113086006
17,3,2,False,3,4218.0,1.665241913636788e-05
17,3,2,True,1,183521.0,0.0007245302542260242
17,3,2,True,3,3572.0,1.4102048638005232e-05
17,3,3,False,1,83770.0,0.00033071909697807904
17,3,3,False,3,6542.0,2.5827436223356728e-05
17,3,3,True,1,69446.0,0.00027416877651593264
17,3,3,True,3,3280.0,1.2949249589209732e-05
17,3,4,False,1,132887.0,0.0005246301616345468
17,3,4,False,3,24048.0,9.494010796381574e-05
17,3,4,True,1,128289.0,0.0005064775245579656
17,3,4,True,3,21195.0,8.367662958637203e-05
17,3,9,False,1,20760.0,8.195927483902257e-05
17,3,9,False,3,734.0,2.8977893897804705e-06
17,3,9,True,1,17659.0,6.971670685849227e-05
17,3,9,True,3,316.0,1.2475496555458157e-06
18,1,1,False,1,561184.0,0.002215521854107035
18,1,1,False,3,2873.0,1.1342437216402305e-05
18,1,1,True,1,575412.0,0.00227169317214218
18,1,1,True,3,3431.0,1.354538882334713e-05
18,1,2,False,1,80965.0,0.00031964511981413595
18,1,2,False,3,860.0,3.3952300752196247e-06
18,1,2,True,1,81067.0,0.0003200478098928248
18,1,2,True,3,488.0,1.9265956705897404e-06
18,1,3,False,1,25072.0,9.898280051849585e-05
18,1,3,False,3,671.0,2.6490690470608934e-06
18,1,3,True,1,28432.0,0.00011224788546353996
18,1,3,True,3,899.0,3.5491998111888868e-06
18,1,4,False,1,59484.0,0.000234839378830656
18,1,4,False,3,1171.0,4.623040021025791e-06
18,1,4,True,1,63669.0,0.0002513615158827422
18,1,4,True,3,1745.0,6.889158699137494e-06
18,1,9,False,1,23856.0,9.418210310981322e-05
18,1,9,False,3,186.0,7.343172023149421e-07
18,1,9,True,1,25094.0,9.906965524135031e-05
18,1,9,True,3,215.0,8.488075188049062e-07
18,2,1,False,1,656231.0,0.002590761892431918
18,2,1,False,3,4770.0,1.8831683091625127e-05
18,2,1,True,1,651234.0,0.002571034026518113
18,2,1,True,3,4633.0,1.8290815044758744e-05
18,2,2,False,1,80363.0,0.0003172684587614822
18,2,2,False,3,1120.0,4.421694981681372e-06
18,2,2,True,1,72529.0,0.00028634028154140016
18,2,2,True,3,621.0,2.4516719496644033e-06
18,2,3,False,1,21526.0,8.498339837113679e-05
18,2,3,False,3,2096.0,8.274886322860853e-06
18,2,3,True,1,20026.0,7.906148544924209e-05
18,2,3,True,3,1044.0,4.121651393638707e-06
18,2,4,False,1,53234.0,0.00021016474165609476
18,2,4,False,3,3316.0,1.3091375499335204e-05
18,2,4,True,1,58778.0,0.00023205213181541756
18,2,4,True,3,4855.0,1.916725815719916e-05
18,2,9,False,1,14996.0,5.9203337451155224e-05
18,2,9,False,3,168.0,6.632542472522058e-07
18,2,9,True,1,13736.0,5.422893059676368e-05
18,2,9,True,3,303.0,1.1962264102227283e-06
18,3,1,False,1,900370.0,0.0035546084916575505
18,3,1,False,3,7295.0,2.8800236510147864e-05
18,3,1,True,1,775944.0,0.003063381866844438
18,3,1,True,3,7189.0,2.8381754663667303e-05
18,3,2,False,1,74746.0,0.00029509286883996053
18,3,2,False,3,1302.0,5.140220416204595e-06
18,3,2,True,1,56806.0,0.0002242667902941
18,3,2,True,3,1054.0,4.161130813118005e-06
18,3,3,False,1,10489.0,4.1409963091835634e-05
18,3,3,False,3,1808.0,7.1378790418570715e-06
18,3,3,True,1,8797.0,3.4730045315938415e-05
18,3,3,True,3,1146.0,4.5243414723275465e-06
18,3,4,False,1,24195.0,9.552045543016142e-05
18,3,4,False,3,2130.0,8.409116349090466e-06
18,3,4,True,1,23458.0,9.261082221453716e-05
18,3,4,True,3,2244.0,8.859181731154462e-06
18,3,9,False,1,13902.0,5.4884288960120024e-05
18,3,9,False,3,85.0,3.355750655740327e-07
18,3,9,True,1,11074.0,4.3719509131374565e-05
18,3,9,True,3,515.0,2.033190103183845e-06
19,1,1,False,1,279006.0,0.0011014994911241007
19,1,1,False,3,950.0,3.7505448505333065e-06
19,1,1,True,1,289710.0,0.0011437582617347412
19,1,1,True,3,960.0,3.790024270012604e-06
19,1,2,False,1,15263.0,6.025743795125248e-05
19,1,2,False,3,318.0,1.2554455394416752e-06
19,1,2,True,1,18251.0,7.205388849166671e-05
19,1,2,True,3,363.0,1.433102927098516e-06
19,1,3,False,1,13699.0,5.4082856744690276e-05
19,1,3,False,3,325.0,1.2830811330771837e-06
19,1,3,True,1,15021.0,5.930203599985347e-05
19,1,3,True,3,303.0,1.1962264102227283e-06
19,1,4,False,1,27037.0,0.0001067405064461779
19,1,4,False,3,323.0,1.2751852491813242e-06
19,1,4,True,1,27352.0,0.00010798410815977579
19,1,4,True,3,636.0,2.5108910788833503e-06
19,1,9,False,1,10298.0,4.0655906179781043e-05
19,1,9,False,3,27.0,1.065944325941045e-07
19,1,9,True,1,12024.0,4.747005398190787e-05
19,1,9,True,3,33.0,1.3028208428168328e-07
19,2,1,False,1,320351.0,0.001264727150961258
19,2,1,False,3,1032.0,4.07427609026355e-06
19,2,1,True,1,322970.0,0.0012750668109228862
19,2,1,True,3,1327.0,5.238918964902839e-06
19,2,2,False,1,11301.0,4.461569195355463e-05
19,2,2,False,3,824.0,3.253104165094152e-06
19,2,2,True,1,14298.0,5.644767397150023e-05
19,2,2,True,3,661.0,2.6095896275815954e-06
19,2,3,False,1,10379.0,4.0975689477563354e-05
19,2,3,False,3,1467.0,5.791630837613011e-06
19,2,3,True,1,10835.0,4.2775951005819344e-05
19,2,3,True,3,581.0,2.2937542717472116e-06
19,2,4,False,1,18504.0,7.305271780449295e-05
19,2,4,False,3,2066.0,8.15644806442296e-06
19,2,4,True,1,22059.0,8.708765142938338e-05
19,2,4,True,3,2692.0,1.062785972382701e-05
19,2,9,False,1,7605.0,3.00240985140061e-05
19,2,9,False,3,82.0,3.237312397302433e-07
19,2,9,True,1,7081.0,2.7955376933290887e-05
19,2,9,True,3,83.0,3.276791816781731e-07
19,3,1,False,1,479107.0,0.0018914866228468008
19,3,1,False,3,2059.0,8.12881247078745e-06
19,3,1,True,1,418795.0,0.0016533783480832589
19,3,1,True,3,2753.0,1.0868684182650728e-05
19,3,2,False,1,7008.0,2.766717717109201e-05
19,3,2,False,3,657.0,2.593797859789876e-06
19,3,2,True,1,6178.0,2.4390385354310282e-05
19,3,2,True,3,135.0,5.329721629705225e-07
19,3,3,False,1,4628.0,1.82710753350191e-05
19,3,3,False,3,1250.0,4.934927434912245e-06
19,3,3,True,1,3521.0,1.3900703598660812e-05
19,3,3,True,3,991.0,3.912410470398428e-06
19,3,4,False,1,7929.0,3.130323170513535e-05
19,3,4,False,3,1236.0,4.879656247641228e-06
19,3,4,True,1,7727.0,3.0505747431653537e-05
19,3,4,True,3,1300.0,5.132324532308735e-06
19,3,9,False,1,4482.0,1.7694675810621346e-05
19,3,9,False,3,99.0,3.908462528450498e-07
19,3,9,True,1,3708.0,1.4638968742923685e-05
19,3,9,True,3,157.0,6.19826885824978e-07
20,1,1,False,1,229317.0,0.0009053302036734171
20,1,1,False,3,858.0,3.387334191323765e-06
20,1,1,True,1,242411.0,0.0009570245555396099
20,1,1,True,3,1047.0,4.133495219482496e-06
20,1,2,False,1,18410.0,7.268161126138755e-05
20,1,2,False,3,279.0,1.101475803472413e-06
20,1,2,True,1,25291.0,9.984739980509247e-05
20,1,2,True,3,451.0,1.780521818516338e-06
20,1,3,False,1,13158.0,5.194702015086026e-05
20,1,3,False,3,123.0,4.85596859595365e-07
20,1,3,True,1,13943.0,5.5046154579985145e-05
20,1,3,True,3,106.0,4.1848184648055837e-07
20,1,4,False,1,46294.0,0.000182766024537462
20,1,4,False,3,820.0,3.237312397302433e-06
20,1,4,True,1,49964.0,0.00019725497148636434
20,1,4,True,3,1819.0,7.1813064032843e-06
20,1,9,False,1,16644.0,6.570954578134353e-05
20,1,9,False,3,114.0,4.5006538206399676e-07
20,1,9,True,1,15111.0,5.965735077516715e-05
20,1,9,True,3,66.0,2.6056416856336657e-07
20,2,1,False,1,262419.0,0.0010360149780337892
20,2,1,False,3,1187.0,4.686207092192668e-06
20,2,1,True,1,262366.0,0.001035805737110549
20,2,1,True,3,1509.0,5.957444399426062e-06
20,2,2,False,1,18036.0,7.12050809728618e-05
20,2,2,False,3,363.0,1.433102927098516e-06
20,2,2,True,1,21582.0,8.520448312022086e-05
20,2,2,True,3,372.0,1.4686344046298843e-06
20,2,3,False,1,12954.0,5.114163999348258e-05
20,2,3,False,3,794.0,3.1346659066562583e-06
20,2,3,True,1,11191.0,4.4181418339282346e-05
20,2,3,True,3,393.0,1.55154118553641e-06
20,2,4,False,1,35933.0,0.00014186139801496136
20,2,4,False,3,2776.0,1.0959486847453114e-05
20,2,4,True,1,39288.0,0.00015510674325026582
20,2,4,True,3,3693.0,1.4579749613704738e-05
20,2,9,False,1,11119.0,4.38971665190314e-05
20,2,9,False,3,94.0,3.7110654310540086e-07
20,2,9,True,1,10235.0,4.0407185837061466e-05
20,2,9,True,3,138.0,5.448159888143119e-07
20,3,1,False,1,386574.0,0.001526171710579013
20,3,1,False,3,2260.0,8.92234880232134e-06
20,3,1,True,1,335859.0,0.0013259518346897534
20,3,1,True,3,2098.0,8.282782206756713e-06
20,3,2,False,1,19137.0,7.555176505753251e-05
20,3,2,False,3,387.0,1.5278535338488311e-06
20,3,2,True,1,16693.0,6.590299493679209e-05
20,3,2,True,3,385.0,1.5199576499529714e-06
20,3,3,False,1,6868.0,2.711446529838184e-05
20,3,3,False,3,990.0,3.908462528450498e-06
20,3,3,True,1,5969.0,2.3565265487192952e-05
20,3,3,True,3,893.0,3.525512159501308e-06
20,3,4,False,1,16893.0,6.669258332637805e-05
20,3,4,False,3,2951.0,1.1650376688340829e-05
20,3,4,True,1,16867.0,6.658993683573187e-05
20,3,4,True,3,2499.0,9.865906927876561e-06
20,3,9,False,1,8805.0,3.4761628851521855e-05
20,3,9,False,3,52.0,2.052929812923494e-07
20,3,9,True,1,7945.0,3.136639877630223e-05
20,3,9,True,3,64.0,2.5266828466750693e-07
21,1,1,False,1,397470.0,0.001569188486043656
21,1,1,False,3,1767.0,6.97601342199195e-06
21,1,1,True,1,407736.0,0.0016097180580811033
21,1,1,True,3,3059.0,1.2076754418717246e-05
21,1,2,False,1,45038.0,0.00017780740945086217
21,1,2,False,3,353.0,1.393623507619218e-06
21,1,2,True,1,48974.0,0.00019334650895791385
21,1,2,True,3,422.0,1.666031502026374e-06
21,1,3,False,1,10208.0,4.030059140446736e-05
21,1,3,False,3,279.0,1.101475803472413e-06
21,1,3,True,1,9012.0,3.557885283474332e-05
21,1,3,True,3,202.0,7.974842734818188e-07
21,1,4,False,1,20594.0,8.130391647566622e-05
21,1,4,False,3,695.0,2.7438196538112085e-06
21,1,4,True,1,25055.0,9.891568550538104e-05
21,1,4,True,3,875.0,3.4544492044385717e-06
21,1,9,False,1,14670.0,5.791630837613011e-05
21,1,9,False,3,78.0,3.079394719385241e-07
21,1,9,True,1,15085.0,5.9554704284520974e-05
21,1,9,True,3,63.0,2.4872034271957714e-07
21,2,1,False,1,482457.0,0.0019047122283723658
21,2,1,False,3,3106.0,1.2262307690269946e-05
21,2,1,True,1,469737.0,0.0018544944067946986
21,2,1,True,3,4192.0,1.6549772645721705e-05
21,2,2,False,1,43049.0,0.00016995495291642978
21,2,2,False,3,752.0,2.968852344843207e-06
21,2,2,True,1,42894.0,0.00016934302191450067
21,2,2,True,3,725.0,2.862257912249102e-06
21,2,3,False,1,10540.0,4.1611308131180055e-05
21,2,3,False,3,972.0,3.837399573387762e-06
21,2,3,True,1,9037.0,3.567755138344157e-05
21,2,3,True,3,1035.0,4.086119916107339e-06
21,2,4,False,1,16109.0,6.359739683920109e-05
21,2,4,False,3,995.0,3.928202238190147e-06
21,2,4,True,1,20832.0,8.224352665927352e-05
21,2,4,True,3,1650.0,6.514104214084164e-06
21,2,9,False,1,10315.0,4.072302119289585e-05
21,2,9,False,3,118.0,4.6585714985571593e-07
21,2,9,True,1,9126.0,3.602891821680732e-05
21,2,9,True,3,126.0,4.974406854391543e-07
21,3,1,False,1,638351.0,0.0025201726904029334
21,3,1,False,3,8725.0,3.444579349568747e-05
21,3,1,True,1,541357.0,0.0021372460091054306
21,3,1,True,3,10842.0,4.280358659945485e-05
21,3,2,False,1,45562.0,0.00017987613103157736
21,3,2,False,3,798.0,3.1504576744479772e-06
21,3,2,True,1,36844.0,0.0001454579731295254
21,3,2,True,3,616.0,2.4319322399247543e-06
21,3,3,False,1,5378.0,2.1232031795966443e-05
21,3,3,False,3,650.0,2.5661622661543673e-06
21,3,3,True,1,3706.0,1.4631072859027824e-05
21,3,3,True,3,338.0,1.334404378400271e-06
21,3,4,False,1,7754.0,3.061234186424764e-05
21,3,4,False,3,382.0,1.508113824109182e-06
21,3,4,True,1,8103.0,3.1990173604075136e-05
21,3,4,True,3,632.0,2.4950993110916314e-06
21,3,9,False,1,8131.0,3.2100715978617175e-05
21,3,9,False,3,213.0,8.409116349090466e-07
21,3,9,True,1,6437.0,2.5412902318824097e-05
21,3,9,True,3,182.0,7.185254345232229e-07
22,1,1,False,1,287561.0,0.0011352741344886402
22,1,1,False,3,1835.0,7.244473474451176e-06
22,1,1,True,1,293823.0,0.0011599961469665764
22,1,1,True,3,2473.0,9.763260437230387e-06
22,1,2,False,1,198065.0,0.0007819491219167151
22,1,2,False,3,1233.0,4.867812421797439e-06
22,1,2,True,1,189899.0,0.0007497102279699204
22,1,2,True,3,1773.0,6.999701073679529e-06
22,1,3,False,1,9924.0,3.9179375891255295e-05
22,1,3,False,3,209.0,8.251198671173274e-07
22,1,3,True,1,11445.0,4.5184195594056515e-05
22,1,3,True,3,32.0,1.2633414233375346e-07
22,1,4,False,1,28082.0,0.00011086610578176454
22,1,4,False,3,720.0,2.842518202509453e-06
22,1,4,True,1,35701.0,0.00014094547548304165
22,1,4,True,3,1170.0,4.619092079077861e-06
