age_recoded,race_recoded,male,education_recoded,STATEFIP,mrp_subgroup_estimate,mrp_subgroup_estimate_se
1,1,0,1,1,0.6366323591730936,0.02815984786292728
1,1,0,1,2,0.6578298073238377,0.03290788110845865
1,1,0,1,4,0.5964982346319999,0.027287515655580786
1,1,0,1,5,0.6104606566342899,0.03861868605751061
1,1,0,1,6,0.42605232960369027,0.023576511573672014
1,1,0,1,8,0.5422922172664526,0.034640141218253796
1,1,0,1,9,0.44035758741456105,0.027941534056663074
1,1,0,1,10,0.49569814555332004,0.037815836966508636
1,1,0,1,11,0.2526140591613548,0.05440521550326225
1,1,0,1,12,0.5692673586952279,0.023184495866356635
1,1,0,1,13,0.5805241460281009,0.02662174560182534
1,1,0,1,15,0.43900786476740244,0.034520198697485655
1,1,0,1,16,0.6631346429029126,0.030855762343095974
1,1,0,1,17,0.4568015557954572,0.0266741071437863
1,1,0,1,18,0.5716143444414806,0.026189354075777424
1,1,0,1,19,0.5705302317018458,0.02731274743409838
1,1,0,1,20,0.6193889822978633,0.032438215376677716
1,1,0,1,21,0.5902068697585636,0.02861696073001864
1,1,0,1,22,0.5963367869413517,0.02762870506799444
1,1,0,1,23,0.5358157333877478,0.03862550081942701
1,1,0,1,24,0.39992092249301847,0.03065755630314269
1,1,0,1,25,0.36825246950184853,0.030150359617132687
1,1,0,1,26,0.5478352331137287,0.03143367136687888
1,1,0,1,27,0.48199890332524914,0.034714784990705225
1,1,0,1,28,0.591352031110128,0.03900916951672695
1,1,0,1,29,0.5660854442940573,0.03701079747365964
1,1,0,1,30,0.6168995056513595,0.03428748427220343
1,1,0,1,31,0.6163207524693585,0.032248959985273856
1,1,0,1,32,0.5496886120474046,0.0303909732970241
1,1,0,1,33,0.5625495219587363,0.03031105522551923
1,1,0,1,34,0.46506943998051875,0.027482769606783378
1,1,0,1,35,0.47422700752736263,0.03201033217285029
1,1,0,1,36,0.4173181341359304,0.023444021278052583
1,1,0,1,37,0.5532531963589059,0.02685162968294376
1,1,0,1,38,0.6809204005380208,0.03540349775182129
1,1,0,1,39,0.5902961426011836,0.024433269432376684
1,1,0,1,40,0.6184227177285301,0.03053534939382967
1,1,0,1,41,0.4758397557362425,0.033815235851022876
1,1,0,1,42,0.5161722860434665,0.02821787771353179
1,1,0,1,44,0.44952058074670365,0.03924609698087683
1,1,0,1,45,0.6134557790722417,0.030589268613758047
1,1,0,1,46,0.6200497059169335,0.03580780196536423
1,1,0,1,47,0.6085400069109491,0.028589403756889422
1,1,0,1,48,0.5819791519415636,0.02445614739377304
1,1,0,1,49,0.6761399380707269,0.03305642737403008
1,1,0,1,50,0.4246505996799194,0.03056898936006711
1,1,0,1,51,0.5613612084723267,0.031814869820172766
1,1,0,1,53,0.4642863813827693,0.028185077279301328
1,1,0,1,54,0.6017562863724416,0.02958133508055655
1,1,0,1,55,0.5594955775144687,0.02627174761463419
1,1,0,1,56,0.6898038356525226,0.03639908966661386
1,1,0,3,1,0.5542516472832364,0.030027116702523282
1,1,0,3,2,0.577185677692949,0.03556656013014597
1,1,0,3,4,0.5119571535411124,0.029088872284669953
1,1,0,3,5,0.5268050415942891,0.040611564928289205
1,1,0,3,6,0.34491729358086765,0.021007901427893456
1,1,0,3,8,0.4568880900193458,0.034863633294207066
1,1,0,3,9,0.3582863682132112,0.02594973705661479
1,1,0,3,10,0.41110640133922205,0.036777610701477885
1,1,0,3,11,0.19399725720406602,0.04507578628141542
1,1,0,3,12,0.48387716669890923,0.0233457344174673
1,1,0,3,13,0.49545445267112115,0.027739657211943058
1,1,0,3,15,0.35714284947879676,0.03175922737614961
1,1,0,3,16,0.5828966964826626,0.033495525590372485
1,1,0,3,17,0.3736961675288501,0.025188833328139915
1,1,0,3,18,0.4863242939347428,0.026980863980170727
1,1,0,3,19,0.4852438988842197,0.028210574084180318
1,1,0,3,20,0.5360389625731039,0.03382144470645248
1,1,0,3,21,0.5054684565435416,0.030079862673244872
1,1,0,3,22,0.511798762046421,0.029581355264936576
1,1,0,3,23,0.45052798112615666,0.038804482558199155
1,1,0,3,24,0.32110797813181907,0.02771755058138946
1,1,0,3,25,0.29263017358319293,0.026669002980236514
1,1,0,3,26,0.46236505092748953,0.031852616839664394
1,1,0,3,27,0.397813041917512,0.0329964355393015
1,1,0,3,28,0.5069043399118002,0.04037674824372954
1,1,0,3,29,0.4809317322776635,0.0374118129947611
1,1,0,3,30,0.5334590066605625,0.036006905267004514
1,1,0,3,31,0.5328021346508962,0.03337980692895755
1,1,0,3,32,0.46420553481305016,0.030755058284184875
1,1,0,3,33,0.47719038980161504,0.03125002506754052
1,1,0,3,34,0.38153126167520957,0.0261590751176641
1,1,0,3,35,0.39032794913701874,0.030551176977398647
1,1,0,3,36,0.3368845881368287,0.0213485605325844
1,1,0,3,37,0.46772208088706985,0.027194890303475085
1,1,0,3,38,0.6025053654348868,0.03910850706424409
1,1,0,3,39,0.5054801246862742,0.026018197703694422
1,1,0,3,40,0.5349736796050039,0.03209591738966327
1,1,0,3,41,0.3919029576508288,0.032246233741469864
1,1,0,3,42,0.43087333684783996,0.028327638392294713
1,1,0,3,44,0.3670871945850028,0.03642931611967838
1,1,0,3,45,0.5297481423664103,0.03200883861433927
1,1,0,3,46,0.5368177237326781,0.037912234563160965
1,1,0,3,47,0.5245454379928722,0.02980091757981197
1,1,0,3,48,0.49690674553401804,0.025340212627800122
1,1,0,3,49,0.5971758515001087,0.03668352704544031
1,1,0,3,50,0.34377216823861195,0.02853623672791736
1,1,0,3,51,0.4760148549622171,0.03271725864396819
