age_recoded,race_recoded,male,education_recoded,STATEFIP,mrp_subgroup_estimate,mrp_subgroup_estimate_se
1,1,1,1,1,0.5275836361691053,0.02664001940017574
1,1,1,1,2,0.5294295927811928,0.03196011079318636
1,1,1,1,4,0.5077671325920695,0.02782036289237302
1,1,1,1,5,0.5568391033780291,0.03387694340037927
1,1,1,1,6,0.5097853536032856,0.020913691605047163
1,1,1,1,8,0.5543777584509908,0.030249080561163717
1,1,1,1,9,0.5179870946948077,0.025866498376979026
1,1,1,1,10,0.5315895557954341,0.032040037123401276
1,1,1,1,11,0.5514681452306407,0.05749063996495225
1,1,1,1,12,0.5371280083399134,0.020412476641945333
1,1,1,1,13,0.5340630356626016,0.022330347204211412
1,1,1,1,15,0.5333942414855771,0.030270919068342596
1,1,1,1,16,0.5197099334199519,0.030669816726021582
1,1,1,1,17,0.510884392984665,0.02239643179409721
1,1,1,1,18,0.5344372985553937,0.02542356617337337
1,1,1,1,19,0.5079673150230987,0.026521836644828864
1,1,1,1,20,0.5294140236994195,0.0283804563141158
1,1,1,1,21,0.500130736008198,0.02709933878916955
1,1,1,1,22,0.5221182064870546,0.02389396239129192
1,1,1,1,23,0.5501002927476834,0.035218504208267755
1,1,1,1,24,0.5237810046883836,0.02804144922864478
1,1,1,1,25,0.5264282967324038,0.02743070559352344
1,1,1,1,26,0.5538732980557386,0.027344375741970992
1,1,1,1,27,0.5099909260550266,0.029261003617409485
1,1,1,1,28,0.5643333140353989,0.03400780427162213
1,1,1,1,29,0.558228044301336,0.030647323585751108
1,1,1,1,30,0.5116681353520948,0.032114485736992236
1,1,1,1,31,0.5233524351688824,0.02913159560210672
1,1,1,1,32,0.534442134733564,0.025624835599949995
1,1,1,1,33,0.5154647183514546,0.02805908101365426
1,1,1,1,34,0.5146383643909762,0.024681012007136075
1,1,1,1,35,0.5182158209160758,0.027471208683712764
1,1,1,1,36,0.5301799427359472,0.020631919111615292
1,1,1,1,37,0.5227032362240769,0.02306663628456151
1,1,1,1,38,0.5127836273283572,0.034738647804807225
1,1,1,1,39,0.5226424843546781,0.02111327290775015
1,1,1,1,40,0.5121985924792218,0.028717127361664648
1,1,1,1,41,0.5124340906260846,0.03026140391151928
1,1,1,1,42,0.5025163271492086,0.023055382212741858
1,1,1,1,44,0.543451568409583,0.03545375017088738
1,1,1,1,45,0.5334266202501229,0.026766144349788364
1,1,1,1,46,0.5173200439973298,0.03180953748341655
1,1,1,1,47,0.5288020677139544,0.026030524613235493
1,1,1,1,48,0.5591618424689087,0.020681204980992633
1,1,1,1,49,0.5192235943583481,0.03225018711615578
1,1,1,1,50,0.5127720882876746,0.02768291031122734
1,1,1,1,51,0.5554633965464462,0.028327320576761246
1,1,1,1,53,0.5280545546707891,0.02783140792651108
1,1,1,1,54,0.5135059469014512,0.02674921799752818
1,1,1,1,55,0.5242019844750302,0.024293450346126264
1,1,1,1,56,0.5188912743167164,0.03532557153144948
1,1,1,3,1,0.5224229231124939,0.02629379976529657
1,1,1,3,2,0.5242778936479616,0.031774501107782564
1,1,1,3,4,0.5025941217934972,0.027199926585062796
1,1,1,3,5,0.5517414928966353,0.03352983234905514
1,1,1,3,6,0.5046056665943126,0.019832540732180912
1,1,1,3,8,0.5492706648230583,0.029591864648274898
1,1,1,3,9,0.5128181893284568,0.02484901088515597
1,1,1,3,10,0.5264443454652035,0.031176931415493894
1,1,1,3,11,0.5464094038224425,0.05734475724370973
1,1,1,3,12,0.5319747728078766,0.01957139890959721
1,1,1,3,13,0.5289052429441665,0.021867924828761633
1,1,1,3,15,0.5282498001696386,0.029481628099392043
1,1,1,3,16,0.5145465650615597,0.030186523296811797
1,1,1,3,17,0.5057074292327236,0.02173353420230402
1,1,1,3,18,0.5292831294780426,0.025009849629920172
1,1,1,3,19,0.5027930031746808,0.026252780679243477
1,1,1,3,20,0.5242568393409963,0.027980933740717202
1,1,1,3,21,0.49495601914239234,0.02662846366275718
1,1,1,3,22,0.5169485872240773,0.02350685611160617
1,1,1,3,23,0.5449923259804241,0.03475756751177196
1,1,1,3,24,0.5186187952699347,0.027497047983351126
1,1,1,3,25,0.5212685603494478,0.02672011236672218
1,1,1,3,26,0.5487607285212467,0.026583676562113783
1,1,1,3,27,0.5048213169655683,0.02848818707494719
1,1,1,3,28,0.5592504031390888,0.03402243651480215
1,1,1,3,29,0.553127315038148,0.030318524672724483
1,1,1,3,30,0.5065020909960358,0.031913909364647115
1,1,1,3,31,0.5181905755603441,0.028645357676701334
1,1,1,3,32,0.5292887700554699,0.0253444558074161
1,1,1,3,33,0.5102948490800381,0.028033575102109038
1,1,1,3,34,0.5094647397844069,0.023830636405487923
1,1,1,3,35,0.5130499465708848,0.026376984882813585
1,1,1,3,36,0.5250181450807524,0.019623147978878812
1,1,1,3,37,0.5175339455040688,0.022521495062347678
1,1,1,3,38,0.5076223228746692,0.03461735149252661
1,1,1,3,39,0.5174699753697832,0.020788264854748127
1,1,1,3,40,0.5070278040058053,0.02835293877463375
1,1,1,3,41,0.5072678685876769,0.029403446879010715
1,1,1,3,42,0.49733729457096354,0.023085218651762208
1,1,1,3,44,0.5383304801448454,0.03465670095146019
1,1,1,3,45,0.5282712230461963,0.02655821214626665
1,1,1,3,46,0.5121549881437617,0.03153707813500756
1,1,1,3,47,0.5236413827696723,0.025627370279801776
1,1,1,3,48,0.5540573639315406,0.019558388140076814
1,1,1,3,49,0.5140627105241713,0.03198691794892901
1,1,1,3,50,0.5076010132387467,0.026979185113666846
1,1,1,3,51,0.550356455144852,0.027688397711111055
1,1,1,3,53,0.5228978144593036,0.027097444332264273
1,1,1,3,54,0.508333371277313,0.0260150012094079
1,1,1,3,55,0.5190346656015447,0.023921745943046524
1,1,1,3,56,0.5137324477443189,0.03507761167957665
1,1,0,1,1,0.48326723392743726,0.025516414408333247
1,1,0,1,2,0.4851779210529715,0.03147428309196935
1,1,0,1,4,0.4634922095334338,0.026965623023524097
1,1,0,1,5,0.5128214294921759,0.03362223218730228
1,1,0,1,6,0.4654421586260531,0.02024931686694784
1,1,0,1,8,0.5102876475760527,0.029828999110177334
1,1,0,1,9,0.47366187215845196,0.025239605450937192
1,1,0,1,10,0.4873435010002473,0.03173972675513802
1,1,0,1,11,0.5077785995581977,0.05785877584112769
1,1,0,1,12,0.4927963287654682,0.01952667689894832
1,1,0,1,13,0.48973156428895215,0.021401076882307486
1,1,0,1,15,0.48913438611751714,0.030120834268524188
1,1,0,1,16,0.47542869928433257,0.02978124596075311
1,1,0,1,17,0.4665468062102097,0.021540623709040228
1,1,0,1,18,0.4901320848675524,0.02414360489946956
1,1,0,1,19,0.4636792398546061,0.02582603139996639
1,1,0,1,20,0.4851204201153723,0.027925015772755434
1,1,0,1,21,0.45589321057164633,0.02600848857601317
1,1,0,1,22,0.47777251204082555,0.023213148490190096
1,1,0,1,23,0.5060206207476011,0.0347869535841564
1,1,0,1,24,0.4794738475055312,0.02732837531140987
1,1,0,1,25,0.4821181283542627,0.02696417018903391
1,1,0,1,26,0.5097449769979538,0.027125777113852192
