age_recoded,race_recoded,male,education_recoded,STATEFIP,mrp_subgroup_estimate,mrp_subgroup_estimate_se
1,1,0,1,20,0.6244026725466362,0.03368404725011197
1,1,0,1,21,0.5820823781318747,0.029924947737114682
1,1,0,1,22,0.59707917419875,0.03050530138847016
1,1,0,1,23,0.5250443612569996,0.03953624762454628
1,1,0,1,24,0.4000183065226097,0.032132224297111246
1,1,0,1,25,0.366222706767463,0.03021551427932345
1,1,0,1,26,0.5359907464385647,0.0303485046234052
1,1,0,1,27,0.4718300363598532,0.03467739322625179
1,1,0,1,28,0.6099398216004407,0.03802638402215916
1,1,0,1,29,0.5707352000621835,0.03655033012116158
1,1,0,1,30,0.6254347584979152,0.0377450777052103
1,1,0,1,31,0.6157339531805354,0.036927833177489516
1,1,0,1,32,0.5408538696341278,0.03470489645621149
1,1,0,1,33,0.5572860769767606,0.03401334865085289
1,1,0,1,34,0.46173261828171663,0.028865705623258846
1,1,0,1,35,0.4810959451694529,0.035972200323035865
1,1,0,1,36,0.415015723412289,0.022825552619057634
1,1,0,1,37,0.5498763659857442,0.027513890037760426
1,1,0,1,38,0.6752660425070941,0.04027734897620598
1,1,0,1,39,0.5840394677592273,0.024555070387505398
1,1,0,1,40,0.6121230056637775,0.03259042484435046
1,1,0,1,41,0.4763899128344191,0.03324834179908079
1,1,0,1,42,0.5021885518382274,0.028741785184288896
1,1,0,1,44,0.4482242656764992,0.042468326629432646
1,1,0,1,45,0.6314553483996348,0.030964979131890273
1,1,0,1,46,0.6179358123831664,0.0392676321971196
1,1,0,1,47,0.6130493185677268,0.028219946075672943
1,1,0,1,48,0.5752173318890795,0.02194665706024191
1,1,0,1,49,0.6720562296735652,0.035248983046764326
1,1,0,1,50,0.41863394912699575,0.03666939816779217
1,1,0,1,51,0.5572679220139067,0.0313540251722901
1,1,0,1,53,0.46068883659774545,0.029535647843519235
1,1,0,1,54,0.6070475461528704,0.033175973634329496
1,1,0,1,55,0.5547537832780852,0.027853436958946973
1,1,0,1,56,0.6835749567654344,0.039887496714624326
1,1,0,3,1,0.5687215731549073,0.03270660037257991
1,1,0,3,2,0.5717676732730184,0.03696802620012894
